82;181;165;225;land;false;jungle;1
83;251;65;230;land;false;mountain;1
84;190;252;242;land;true;jungle;1
85;247;228;213;land;false;forest;1
86;226;58;240;land;false;jungle;1
87;232;211;74;land;false;jungle;1
88;224;141;167;land;false;jungle;1
89;217;246;151;land;false;forest;1
90;195;233;199;land;false;mountain;1
91;215;220;162;land;false;jungle;1
92;192;207;250;land;false;forest;1
93;233;137;181;land;false;forest;1
94;245;167;145;land;false;jungle;1
95;220;220;126;land;false;jungle;1
96;148;232;198;land;false;mountain;1
97;152;177;176;land;false;forest;1
98;107;246;208;land;false;mountain;1
99;189;232;157;land;false;jungle;1
100;185;181;184;land;true;desert;1
101;174;207;206;land;false;forest;1
102;204;234;123;land;false;jungle;1
103;192;140;235;land;false;plains;1
104;201;245;242;land;false;forest;1
105;206;196;205;land;false;forest;1
106;208;183;157;land;false;jungle;1
107;252;145;109;land;false;mountain;1
108;189;189;249;land;false;mountain;1
109;192;163;201;land;false;desert;1
110;175;166;214;land;false;forest;1
111;204;120;239;land;false;plains;1
112;197;198;182;land;false;forest;1
113;250;238;183;land;false;desert;1
114;161;122;235;land;false;jungle;1
115;138;165;212;land;false;desert;1
116;215;65;245;land;false;jungle;1
117;245;99;183;land;false;jungle;1
118;240;246;219;land;false;jungle;1
119;191;129;192;land;false;forest;1
120;161;207;247;land;false;jungle;1
121;173;188;162;land;false;jungle;1
122;207;74;239;land;false;jungle;1
123;146;130;230;land;false;jungle;1
124;253;128;137;land;false;forest;1
125;251;142;243;land;false;jungle;1
126;226;201;201;land;true;mountain;1
127;154;220;163;land;false;plains;1
128;190;149;192;land;false;forest;1
129;156;152;195;land;false;jungle;1
130;251;241;249;land;false;hills;1
131;164;108;229;land;false;forest;1
132;243;235;28;land;false;forest;1
133;152;188;164;land;false;desert;1
134;163;149;252;land;false;desert;1
135;186;251;168;land;false;plains;1
136;251;250;119;land;false;jungle;1
137;206;251;54;land;false;plains;1
138;160;155;205;land;false;plains;1
139;160;209;244;land;false;plains;1
140;227;145;167;land;false;plains;1
141;230;219;121;land;false;plains;1
142;168;251;192;land;false;plains;1
143;242;45;240;land;false;forest;1
144;163;144;195;land;false;hills;1
145;127;217;225;land;false;mountain;1
146;195;224;236;land;false;plains;1
147;225;66;214;land;false;jungle;1
148;239;114;197;land;false;plains;1
149;237;203;113;land;false;plains;1
150;200;131;181;land;false;forest;1
151;202;225;155;land;false;jungle;1
152;211;230;218;land;false;forest;1
153;110;234;190;land;false;forest;1
154;186;173;181;land;false;jungle;1
155;152;177;188;land;false;mountain;1
156;146;227;176;land;false;forest;1
157;229;241;187;land;false;mountain;1
158;168;141;238;land;false;forest;1
159;34;236;248;land;false;plains;1
160;210;246;123;land;false;jungle;1
161;48;228;247;land;false;forest;1
162;248;228;53;land;false;forest;1
163;207;155;147;land;false;jungle;1
164;230;220;57;land;false;jungle;1
165;104;250;149;land;false;plains;1
166;215;200;216;land;false;jungle;1
167;93;190;251;land;false;jungle;1
168;209;148;246;land;false;plains;1
169;168;203;239;land;false;forest;1
170;241;215;238;land;false;jungle;1
171;227;145;195;land;true;mountain;1
172;247;219;191;land;false;plains;1
173;101;231;186;land;false;forest;1
174;225;163;225;land;false;plains;1
175;152;188;176;land;false;jungle;1
176;219;116;213;land;false;plains;1
177;202;227;130;land;false;plains;1
178;202;216;215;land;false;plains;1
179;254;130;233;land;false;jungle;1
180;244;93;220;land;false;jungle;1
181;253;228;132;land;false;jungle;1
182;219;176;181;land;false;plains;1
183;91;225;213;land;false;forest;1
184;248;119;137;land;false;forest;1
185;125;221;172;land;false;jungle;1
186;54;202;253;land;false;desert;1
187;247;195;77;land;false;jungle;1
188;230;115;203;land;false;plains;1
189;202;229;178;land;false;mountain;1
190;159;118;253;land;false;mountain;1
191;176;131;194;land;false;forest;1
192;164;109;231;land;true;forest;1
193;192;144;228;land;false;plains;1
194;160;179;212;land;false;mountain;1
195;232;179;155;land;false;hills;1
196;240;162;155;land;false;jungle;1
197;210;93;199;land;false;forest;1
198;225;219;94;land;true;unknown;1
199;210;167;250;land;false;jungle;1
200;251;111;235;land;false;plains;1
201;207;216;161;land;false;jungle;1
202;77;226;221;land;false;forest;1
203;245;196;64;land;false;jungle;1
204;196;183;134;land;false;plains;1
205;212;211;201;land;false;forest;1
206;193;164;223;land;false;forest;1
207;159;248;182;land;false;mountain;1
208;206;133;254;land;false;plains;1
209;235;144;172;land;false;jungle;1
210;99;218;226;land;false;plains;1
211;211;213;249;land;false;forest;1
212;226;248;116;land;false;plains;1
213;233;121;243;land;false;forest;1
214;228;22;253;land;true;desert;1
215;214;206;166;land;false;plains;1
216;155;211;148;land;false;plains;1
217;191;128;186;land;false;plains;1
218;68;243;228;land;false;plains;1
219;186;235;193;land;false;plains;1
220;218;202;129;land;false;forest;1
221;190;220;244;land;false;jungle;1
222;114;226;224;land;false;forest;1
223;182;237;233;land;false;jungle;1
224;115;238;166;land;false;jungle;1
225;153;248;153;land;false;desert;1
226;143;185;193;land;true;forest;1
227;143;142;233;land;false;jungle;1
228;254;124;224;land;false;plains;1
229;80;237;218;land;false;plains;1
230;245;80;187;land;false;desert;1
231;134;249;138;land;false;forest;1
232;240;174;154;land;false;jungle;1
233;213;238;211;land;false;desert;1
234;193;252;230;land;false;plains;1
235;252;74;253;land;false;mountain;1
236;242;103;225;land;false;jungle;1
237;99;226;220;land;false;plains;1
238;148;109;251;land;false;jungle;1
239;152;243;148;land;false;mountain;1
240;211;60;243;land;false;plains;1
241;239;184;136;land;false;jungle;1
242;246;179;211;land;true;jungle;1
243;183;107;244;land;false;plains;1
244;246;184;83;land;false;plains;1
245;223;228;185;land;false;desert;1
246;207;63;248;land;false;desert;1
247;200;195;148;land;false;plains;1
248;133;247;241;land;false;jungle;1
249;165;190;186;land;true;mountain;1
250;113;252;227;land;false;mountain;1
251;206;162;205;land;false;mountain;1
252;220;218;138;land;false;plains;1
253;252;113;219;land;false;jungle;1
254;254;169;162;land;false;mountain;1
255;209;229;126;land;false;jungle;1
256;181;193;225;land;false;jungle;1
257;245;135;156;land;false;plains;1
258;253;125;187;land;false;plains;1
259;244;239;122;land;false;forest;1
260;175;239;189;land;false;jungle;1
261;184;201;137;land;false;plains;1
262;134;210;216;land;false;mountain;1
263;237;245;103;land;false;forest;1
264;173;114;225;land;false;plains;1
265;208;203;246;land;false;forest;1
266;107;240;173;land;false;mountain;1
267;178;231;117;land;false;jungle;1
268;214;249;115;land;false;plains;1
269;166;230;163;land;false;plains;1
270;246;109;211;land;false;jungle;1
271;183;197;153;land;false;jungle;1
272;247;232;98;land;false;forest;1
273;208;162;193;land;false;mountain;1
274;92;251;238;land;false;jungle;1
275;107;197;203;land;false;jungle;1
276;217;131;185;land;false;forest;1
277;252;99;221;land;false;desert;1
278;138;221;227;land;true;forest;1
279;92;217;217;land;false;mountain;1
280;245;162;223;land;false;plains;1
281;171;129;212;land;false;hills;1
282;216;169;132;land;false;jungle;1
283;200;77;228;land;false;jungle;1
284;219;231;81;land;false;plains;1
285;243;143;196;land;true;plains;1
286;186;217;212;land;false;plains;1
287;254;190;99;land;true;mountain;1
288;242;174;187;land;false;jungle;1
289;165;223;115;land;false;jungle;1
290;111;173;254;land;true;plains;1
291;189;170;149;land;false;jungle;1
292;124;236;183;land;false;plains;1
293;145;180;207;land;true;forest;1
294;223;89;215;land;false;jungle;1
295;253;118;210;land;false;jungle;1
296;205;188;191;land;false;plains;1
297;244;118;156;land;false;mountain;1
298;153;200;248;land;false;plains;1
299;133;156;222;land;false;plains;1
300;206;238;170;land;false;plains;1
301;237;184;167;land;false;desert;1
302;245;42;215;land;false;mountain;1
303;251;160;222;land;false;jungle;1
304;221;162;210;land;false;jungle;1
305;234;158;228;land;false;hills;1
306;250;126;219;land;true;unknown;1
307;230;126;226;land;false;jungle;1
308;184;189;129;land;false;jungle;1
309;209;124;180;land;false;jungle;1
310;214;223;179;land;false;mountain;1
311;249;238;130;land;false;jungle;1
312;230;116;240;land;false;jungle;1
313;206;252;209;land;false;jungle;1
314;247;198;160;land;false;jungle;1
315;80;238;214;land;false;forest;1
316;240;155;216;land;false;jungle;1
317;221;252;101;land;false;plains;1
318;229;88;217;land;false;jungle;1
319;100;191;236;land;false;mountain;1
320;133;154;216;land;false;hills;1
321;226;230;243;land;false;plains;1
322;215;171;243;land;false;jungle;1
323;165;133;219;land;false;plains;1
324;176;218;221;land;false;jungle;1
325;181;194;168;land;false;jungle;1
326;197;84;227;land;false;plains;1
327;145;244;236;land;true;unknown;1
328;242;215;131;land;false;desert;1
329;186;237;232;land;false;jungle;1
330;181;121;218;land;false;mountain;1
331;193;237;77;land;false;desert;1
332;174;195;192;land;false;plains;1
333;52;195;254;land;false;plains;1
334;250;75;218;land;false;forest;1
335;218;215;234;land;false;jungle;1
336;175;135;239;land;false;forest;1
337;158;195;242;land;false;mountain;1
338;244;94;219;land;false;jungle;1
339;234;200;248;land;false;desert;1
340;230;214;84;land;false;plains;1
341;243;57;237;land;false;hills;1
342;221;253;172;land;false;plains;1
343;215;114;199;land;false;forest;1
344;141;203;222;land;true;unknown;1
345;238;253;204;land;true;desert;1
346;218;108;186;land;true;forest;1
347;221;85;220;land;false;desert;1
348;170;189;253;land;false;plains;1
349;149;142;243;land;false;jungle;1
350;248;205;244;land;true;urban;1
351;50;238;237;land;false;mountain;1
352;217;210;243;land;false;mountain;1
353;199;82;246;land;false;plains;1
354;200;241;86;land;false;forest;1
355;248;164;125;land;false;mountain;1
356;238;206;243;land;false;plains;1
357;66;235;227;land;false;jungle;1
358;203;246;116;land;false;jungle;1
359;137;131;254;land;false;mountain;1
360;254;202;70;land;false;plains;1
361;138;171;205;land;false;forest;1
362;136;244;215;land;false;plains;1
363;233;180;164;land;false;forest;1
364;146;120;252;land;false;forest;1
365;247;181;243;land;true;desert;1
366;164;163;183;land;true;desert;1
367;201;230;155;land;true;hills;1
368;224;173;206;land;false;plains;1
369;140;223;180;land;false;jungle;1
370;193;182;132;land;false;jungle;1
371;245;218;203;land;false;jungle;1
372;123;246;202;land;false;mountain;1
373;145;171;193;land;false;mountain;1
374;247;242;19;land;false;forest;1
375;206;186;166;land;false;forest;1
376;191;69;250;land;false;mountain;1
377;237;134;249;land;false;plains;1
378;233;212;130;land;false;desert;1
379;2;246;254;land;false;forest;1
380;251;208;60;land;false;plains;1
381;239;240;114;land;false;plains;1
382;207;116;213;land;false;forest;1
383;241;201;221;land;false;jungle;1
384;217;95;247;land;false;plains;1
385;136;232;208;land;false;plains;1
386;154;208;199;land;false;plains;1
387;240;254;254;land;false;plains;1
388;240;176;235;land;false;forest;1
389;233;189;120;land;false;desert;1
390;247;199;150;land;false;forest;1
391;164;199;220;land;false;plains;1
392;122;251;211;land;false;mountain;1
393;136;208;205;land;false;mountain;1
394;234;152;242;land;false;mountain;1
395;154;135;232;land;false;desert;1
396;128;219;195;land;false;jungle;1
397;252;164;112;land;false;plains;1
398;147;172;226;land;false;plains;1
399;166;186;222;land;false;plains;1
400;108;200;239;land;false;jungle;1
401;220;219;115;land;false;jungle;1
402;105;236;228;land;false;mountain;1
403;139;221;254;land;false;mountain;1
404;102;174;231;land;false;plains;1
405;206;213;203;land;false;forest;1
406;196;209;162;land;false;jungle;1
407;211;59;235;land;false;plains;1
408;132;178;193;land;false;mountain;1
409;190;245;252;land;false;jungle;1
410;230;230;245;land;false;plains;1
411;225;210;229;land;false;desert;1
412;246;242;119;land;true;forest;1
413;169;131;206;land;false;forest;1
414;240;239;193;land;false;plains;1
415;199;228;162;land;false;mountain;1
416;64;206;243;land;false;jungle;1
417;145;197;238;land;false;forest;1
418;227;173;205;land;false;plains;1
419;197;211;93;land;true;forest;1
420;164;218;120;land;false;forest;1
421;188;250;113;land;false;jungle;1
422;237;142;159;land;false;forest;1
423;110;244;224;land;false;plains;1
424;250;72;232;land;false;forest;1
425;221;187;251;land;false;mountain;1
426;235;91;206;land;false;jungle;1
427;132;200;193;land;false;jungle;1
428;170;217;116;land;false;jungle;1
429;134;208;167;land;false;mountain;1
430;143;225;192;land;false;jungle;1
431;238;229;72;land;false;forest;1
432;195;160;182;land;false;plains;1
433;215;164;240;land;false;jungle;1
434;245;178;233;land;false;forest;1
435;117;187;250;land;false;forest;1
436;165;112;244;land;false;jungle;1
437;101;247;182;land;false;forest;1
438;221;129;197;land;false;plains;1
439;213;143;206;land;false;jungle;1
440;136;247;227;land;false;plains;1
441;166;240;142;land;false;forest;1
442;206;185;176;land;false;forest;1
443;207;233;184;land;false;desert;1
444;197;108;229;land;false;desert;1
445;250;254;141;land;true;unknown;1
446;139;129;244;land;false;forest;1
447;140;238;199;land;false;mountain;1
448;186;190;248;land;false;jungle;1
449;136;160;253;land;false;plains;1
450;97;237;169;land;false;jungle;1
451;219;203;218;land;true;jungle;1
452;223;112;220;land;false;jungle;1
453;222;117;203;land;false;jungle;1
454;150;240;249;land;false;plains;1
455;196;169;154;land;false;mountain;1
456;173;211;135;land;false;plains;1
457;176;167;224;land;false;mountain;1
458;248;14;254;land;false;jungle;1
459;129;211;217;land;false;mountain;1
460;208;164;141;land;false;mountain;1
461;117;246;197;land;false;jungle;1
462;254;177;192;land;false;forest;1
463;240;130;253;land;false;jungle;1
464;148;166;241;land;false;plains;1
465;150;177;222;land;false;forest;1
466;221;111;199;land;false;jungle;1
467;172;210;137;land;false;plains;1
468;166;145;240;land;true;forest;1
469;216;239;110;land;false;forest;1
470;197;201;193;land;false;plains;1
471;185;217;102;land;false;jungle;1
472;198;249;159;land;false;jungle;1
473;201;204;215;land;false;mountain;1
474;151;173;200;land;false;plains;1
475;202;163;155;land;false;plains;1
476;60;213;249;land;false;desert;1
477;247;111;169;land;false;mountain;1
478;217;254;191;land;false;jungle;1
479;252;157;220;land;false;plains;1
480;84;184;242;land;false;forest;1
481;254;157;174;land;false;forest;1
482;174;223;235;land;false;mountain;1
483;119;219;209;land;false;plains;1
484;66;241;222;land;false;forest;1
485;215;94;250;land;true;desert;1
486;207;117;249;land;false;jungle;1
487;224;189;100;land;false;plains;1
488;239;134;172;land;false;jungle;1
489;111;200;213;land;false;desert;1
490;189;158;203;land;false;plains;1
491;220;195;143;land;false;jungle;1
492;251;254;254;land;false;forest;1
493;174;238;102;land;false;jungle;1
494;138;253;131;land;false;jungle;1
495;190;232;203;land;false;plains;1
496;86;182;253;land;false;mountain;1
497;66;199;237;land;false;forest;1
498;170;193;222;land;false;jungle;1
499;105;245;249;land;false;plains;1
500;244;59;231;land;true;desert;1
501;241;154;121;land;false;plains;1
502;166;160;176;land;false;plains;1
503;233;233;172;land;false;forest;1
504;232;246;194;land;false;jungle;1
505;175;168;172;land;false;forest;1
506;220;149;175;land;false;desert;1
507;197;153;217;land;false;forest;1
508;236;225;41;land;false;jungle;1
509;254;145;175;land;false;plains;1
510;197;173;220;land;false;jungle;1
511;184;193;157;land;false;jungle;1
512;89;233;219;land;false;jungle;1
513;229;194;114;land;false;jungle;1
514;223;242;121;land;false;jungle;1
515;220;110;224;land;false;mountain;1
516;247;19;243;land;false;mountain;1
517;202;147;225;land;false;jungle;1
518;184;185;196;land;false;forest;1
519;196;227;119;land;false;jungle;1
520;221;183;124;land;false;plains;1
521;246;214;56;land;false;forest;1
522;216;202;211;land;false;desert;1
523;221;160;212;land;true;mountain;1
524;135;161;250;land;false;forest;1
525;179;210;125;land;false;mountain;1
526;162;111;241;land;false;plains;1
527;241;177;186;land;false;forest;1
528;212;124;229;land;false;plains;1
529;155;240;205;land;false;mountain;1
530;243;81;244;land;false;mountain;1
531;226;134;217;land;false;jungle;1
532;130;250;140;land;true;unknown;1
533;199;240;201;land;false;jungle;1
534;149;251;196;land;true;jungle;1
535;222;99;238;land;false;plains;1
536;242;198;192;land;false;desert;1
537;201;178;226;land;false;mountain;1
538;191;151;193;land;true;unknown;1
539;210;222;135;land;false;forest;1
540;225;136;250;land;false;desert;1
541;191;189;237;land;false;forest;1
542;130;225;216;land;false;jungle;1
543;189;146;217;land;false;jungle;1
544;199;238;113;land;true;plains;1
545;179;223;106;land;false;plains;1
546;173;90;247;land;false;forest;1
547;182;188;167;land;false;jungle;1
548;180;205;246;land;false;plains;1
549;147;189;174;land;false;plains;1
550;232;192;91;land;false;plains;1
551;227;222;222;land;true;forest;1
552;191;223;254;land;false;forest;1
553;198;148;213;land;false;plains;1
554;22;249;253;land;true;forest;1
555;234;251;230;land;false;desert;1
556;160;233;245;land;false;jungle;1
557;237;234;142;land;false;forest;1
558;250;234;247;land;false;jungle;1
559;192;247;95;land;false;jungle;1
560;180;214;189;land;false;forest;1
561;185;244;88;land;false;forest;1
562;119;253;199;land;false;jungle;1
563;123;186;237;land;false;forest;1
564;169;247;221;land;false;plains;1
565;134;200;209;land;false;jungle;1
566;208;218;164;land;false;forest;1
567;225;248;81;land;true;plains;1
568;249;205;88;land;false;jungle;1
569;221;166;114;land;false;plains;1
570;146;232;131;land;false;mountain;1
571;219;147;214;land;false;forest;1
572;114;233;161;land;false;hills;1
573;153;189;161;land;false;mountain;1
574;249;216;69;land;false;plains;1
575;221;212;91;land;false;jungle;1
576;241;69;232;land;false;desert;1
577;231;157;170;land;false;forest;1
578;254;146;188;land;false;jungle;1
579;162;191;213;land;false;plains;1
580;206;251;208;land;false;forest;1
581;159;200;198;land;false;forest;1
582;190;236;161;land;false;jungle;1
583;225;234;172;land;false;mountain;1
584;215;166;241;land;true;hills;1
585;123;251;214;land;false;forest;1
586;215;235;238;land;false;desert;1
587;126;165;235;land;false;mountain;1
588;193;236;93;land;true;forest;1
589;127;169;238;land;false;plains;1
590;99;192;247;land;false;plains;1
591;235;74;223;land;false;forest;1
592;235;219;64;land;false;plains;1
593;91;192;234;land;true;desert;1
594;237;126;171;land;false;jungle;1
595;185;248;163;land;false;plains;1
596;164;180;237;land;false;plains;1
597;186;252;80;land;false;mountain;1
598;152;163;191;land;false;forest;1
599;245;40;219;land;false;mountain;1
600;124;211;184;land;false;forest;1
601;230;120;220;land;false;jungle;1
602;237;192;136;land;false;forest;1
603;101;227;240;land;false;forest;1
604;213;246;106;land;false;forest;1
605;225;124;243;land;false;jungle;1
606;204;199;140;land;false;jungle;1
607;95;209;200;land;false;plains;1
608;144;209;211;land;false;jungle;1
609;193;189;246;land;false;plains;1
610;235;156;168;land;false;plains;1
611;150;207;228;land;false;jungle;1
612;245;241;213;land;false;plains;1
613;168;246;120;land;true;plains;1
614;187;157;238;land;false;jungle;1
615;124;172;227;land;false;jungle;1
616;232;124;184;land;true;forest;1
617;239;243;115;land;false;jungle;1
618;237;137;208;land;false;jungle;1
619;65;232;254;land;false;forest;1
620;198;253;119;land;false;jungle;1
621;249;210;94;land;false;desert;1
622;137;222;231;land;false;plains;1
623;226;151;136;land;false;forest;1
624;60;203;243;land;false;forest;1
625;206;73;225;land;false;plains;1
626;211;223;126;land;false;plains;1
627;91;214;197;land;false;jungle;1
628;146;169;217;land;true;unknown;1
629;140;239;202;land;false;forest;1
630;230;189;106;land;false;plains;1
631;239;65;213;land;false;desert;1
632;248;210;138;land;false;forest;1
633;217;200;224;land;false;jungle;1
634;207;109;185;land;false;plains;1
635;130;168;212;land;false;forest;1
636;237;237;67;land;false;mountain;1
637;141;237;233;land;false;jungle;1
638;234;151;154;land;false;mountain;1
639;204;124;176;land;false;plains;1
640;181;220;186;land;true;jungle;1
641;247;218;99;land;false;jungle;1
642;110;155;254;land;false;plains;1
643;238;96;251;land;false;forest;1
644;144;237;176;land;false;plains;1
645;239;226;203;land;false;plains;1
646;207;134;209;land;false;forest;1
647;240;235;227;land;false;jungle;1
648;22;230;253;land;false;mountain;1
649;197;194;156;land;false;plains;1
650;235;100;196;land;false;plains;1
651;140;225;201;land;false;forest;1
652;253;242;124;land;false;forest;1
653;192;157;160;land;false;plains;1
654;123;230;193;land;false;jungle;1
655;225;53;245;land;false;forest;1
656;193;244;240;land;false;forest;1
657;184;209;187;land;false;jungle;1
658;244;121;230;land;false;jungle;1
659;174;177;164;land;false;plains;1
660;112;166;232;land;false;plains;1
661;184;224;128;land;true;unknown;1
662;248;112;237;land;false;jungle;1
663;66;254;246;land;false;mountain;1
664;207;164;132;land;false;jungle;1
665;251;148;208;land;false;desert;1
666;197;166;154;land;false;plains;1
667;196;185;151;land;false;plains;1
668;236;187;238;land;false;forest;1
669;171;186;158;land;false;desert;1
670;240;105;226;land;false;forest;1
671;184;144;188;land;false;jungle;1
672;188;217;108;land;false;plains;1
673;216;207;181;land;false;jungle;1
674;148;248;254;land;false;jungle;1
675;179;231;102;land;false;forest;1
676;234;224;94;land;false;plains;1
677;214;188;155;land;false;mountain;1
678;208;196;113;land;false;forest;1
679;170;234;204;land;false;jungle;1
680;174;208;224;land;false;plains;1
681;220;73;234;land;false;forest;1
682;252;109;227;land;false;forest;1
683;176;204;245;land;true;mountain;1
684;200;213;232;land;false;jungle;1
685;229;215;157;land;false;plains;1
686;230;241;135;land;false;plains;1
687;222;210;89;land;false;forest;1
688;108;251;181;land;false;forest;1
689;116;224;205;land;false;plains;1
690;120;236;239;land;false;marsh;1
691;113;232;249;land;false;jungle;1
692;155;235;157;land;false;jungle;1
693;192;247;217;land;false;jungle;1
694;83;236;235;land;false;forest;1
695;184;225;232;land;false;desert;1
696;190;121;252;land;false;jungle;1
697;163;147;194;land;false;jungle;1
698;65;199;239;land;false;jungle;1
699;167;220;119;land;false;jungle;1
700;184;173;230;land;false;plains;1
701;226;226;101;land;false;plains;1
702;83;248;216;land;false;plains;1
703;190;197;213;land;false;plains;1
704;193;203;105;land;false;desert;1
705;238;237;104;land;false;forest;1
706;230;107;172;land;false;plains;1
707;190;254;215;land;false;plains;1
708;228;177;162;land;false;plains;1
709;136;158;250;land;false;forest;1
710;245;179;105;land;false;plains;1
711;172;133;241;land;false;plains;1
712;196;250;204;land;false;plains;1
713;112;217;250;land;false;plains;1
714;233;250;41;land;false;plains;1
715;206;224;120;land;false;jungle;1
716;248;97;225;land;false;plains;1
717;111;240;189;land;false;plains;1
718;215;221;137;land;false;jungle;1
719;184;211;120;land;true;forest;1
720;128;158;218;land;false;hills;1
721;240;180;212;land;false;mountain;1
722;120;177;253;land;false;forest;1
723;222;247;70;land;false;plains;1
724;241;223;155;land;false;desert;1
725;205;168;186;land;false;forest;1
726;185;240;204;land;false;jungle;1
727;235;225;136;land;false;plains;1
728;218;160;164;land;false;jungle;1
729;149;152;243;land;false;desert;1
730;203;212;86;land;false;jungle;1
731;205;84;254;land;false;jungle;1
732;241;132;210;land;false;jungle;1
733;178;143;253;land;false;jungle;1
734;186;191;172;land;false;mountain;1
735;188;162;151;land;false;plains;1
736;164;224;184;land;false;jungle;1
737;249;162;124;land;false;plains;1
738;231;187;204;land;false;plains;1
739;244;116;200;land;false;jungle;1
740;215;209;180;land;false;forest;1
741;244;85;216;land;false;plains;1
742;208;168;226;land;true;desert;1
743;239;244;189;land;false;mountain;1
744;186;94;238;land;false;plains;1
745;240;112;228;land;false;plains;1
746;242;160;226;land;false;forest;1
747;240;229;145;land;false;mountain;1
748;136;238;224;land;false;plains;1
749;177;157;181;land;false;forest;1
750;228;250;215;land;false;desert;1
751;203;167;177;land;false;jungle;1
752;118;200;194;land;false;forest;1
753;182;112;216;land;false;mountain;1
754;232;200;168;land;false;desert;1
755;222;118;248;land;false;forest;1
756;171;213;183;land;true;forest;1
757;230;195;242;land;false;jungle;1
758;176;101;252;land;false;plains;1
759;244;155;185;land;false;jungle;1
760;210;209;191;land;false;jungle;1
761;208;142;253;land;false;forest;1
762;167;214;138;land;false;mountain;1
763;254;207;137;land;false;desert;1
764;224;118;160;land;true;desert;1
765;248;121;232;land;false;jungle;1
766;173;194;201;land;false;jungle;1
767;98;235;216;land;false;plains;1
768;179;101;253;land;false;jungle;1
769;177;158;197;land;false;desert;1
770;212;176;157;land;false;jungle;1
771;245;208;52;land;false;forest;1
772;166;204;217;land;false;plains;1
773;225;237;152;land;false;jungle;1
774;225;192;173;land;false;jungle;1
775;241;245;150;land;false;plains;1
776;237;213;76;land;false;forest;1
777;142;236;208;land;false;mountain;1
778;242;206;220;land;false;desert;1
779;173;108;229;land;false;forest;1
780;118;245;188;land;false;jungle;1
781;233;128;172;land;false;mountain;1
782;183;182;179;land;true;plains;1
783;147;192;231;land;false;plains;1
784;193;117;238;land;false;desert;1
785;196;193;244;land;false;jungle;1
786;137;228;182;land;false;mountain;1
787;242;202;96;land;false;plains;1
788;201;246;104;land;false;desert;1
789;253;144;245;land;true;forest;1
790;204;130;222;land;false;desert;1
791;128;194;246;land;false;forest;1
792;131;218;179;land;false;plains;1
793;223;213;114;land;false;mountain;1
794;249;206;167;land;false;forest;1
795;230;214;107;land;false;plains;1
796;252;150;222;land;false;desert;1
797;184;159;160;land;false;plains;1
798;243;227;198;land;false;mountain;1
799;237;240;79;land;false;jungle;1
800;182;250;159;land;false;plains;1
801;158;241;173;land;false;mountain;1
802;207;254;105;land;false;jungle;1
